#filename	date	concept_num	concept
11550278	2001-09-10	BAZ1A	1
26779982	2016-04-27	SOX2	7
21586140	2011-06-20	ERCC1	1
28394837	2017-04-10	SMUG1	2
15279904	2004-07-28	MBD4	1
15279904	2004-07-28	IFITM1	1
23193918	2012-11-30	WIF1	16
1962628	1992-01-07	NODAL	1
11894407	2002-03-15	HGD	9
24383423	2014-01-09	MAP3K3	10
26959742	2016-07-25	RIPK3	3
26959742	2016-07-25	MLKL	5
26959742	2016-07-25	RIPK1	3
20195803	2011-02-25	CYP2E1	3
20195803	2011-02-25	ST8SIA4	3
19276261	2009-03-17	PDCD4	3
25490006	2015-02-06	PTK2	1
25490006	2015-02-06	PXN	1
24324077	2013-12-10	E2F5	13
23894350	2013-07-29	CRNN	9
21866654	2011-08-26	MLN	5
27845894	2016-11-15	ATP1A1	8
21895720	2012-01-30	ALDH2	3
8637210	1996-07-05	NODAL	2
27933650	2016-12-09	MAP2K1	2
18729198	2008-09-22	CDH13	14
19492245	2009-11-20	PSMB9	3
19492245	2009-11-20	PSMB8	3
17200341	2007-01-03	CDH5	2
17200341	2007-01-03	MCAM	2
21951971	2012-07-04	MTHFR	1
21951971	2012-07-04	TNFAIP1	1
28138712	2017-01-31	TPM3	3
28206968	2017-02-16	SLC16A4	6
28206968	2017-02-16	SLC16A1	5
21596488	2012-03-20	FARSB	2
21596488	2012-03-20	ZRANB3	1
20165693	2010-02-18	CDKN2A	2
26378019	2015-10-30	BCL2L1	1
26378019	2015-10-30	MAP1LC3B	1
26378019	2015-10-30	AKT1	5
26378019	2015-10-30	MAPK8	1
26378019	2015-10-30	MTOR	5
26378019	2015-10-30	BAK1	1
11724335	2001-11-28	BCL2	1
27008696	2016-08-01	TLR4	4
22679109	2012-07-18	ZFP82	1
21617227	2011-05-27	FHIT	5
22585708	2012-11-02	NODAL	1
22547301	2013-09-11	MTA1	12
22547301	2013-09-11	NODAL	2
25138560	2015-01-16	SRR	3
28659182	2017-06-29	MCL1	7
17143535	2006-12-04	CNTN6	1
17143535	2006-12-04	DLL1	1
17143535	2006-12-04	DLL3	1
17143535	2006-12-04	JAG2	1
17143535	2006-12-04	NOTCH1	3
17143535	2006-12-04	CSHL1	4
17143535	2006-12-04	HEYL	1
17143535	2006-12-04	DNER	1
17143535	2006-12-04	HES7	1
17143535	2006-12-04	HEY2	1
17143535	2006-12-04	HEY1	1
17143535	2006-12-04	HES5	1
17143535	2006-12-04	DLL4	1
17143535	2006-12-04	JAG1	1
18564160	2009-02-06	KLRK1	11
19337058	2009-04-01	CD14	5
19337058	2009-04-01	TLR9	4
11869331	2002-02-28	NODAL	1
16465428	2006-02-08	PABPC1	8
17611394	2007-10-29	XIAP	11
17611394	2007-10-29	DAP	1
25036033	2014-07-19	EZH2	5
28189678	2017-02-12	HOXA1	5
11940220	2002-04-09	NODAL	1
18494043	2008-05-21	NODAL	1
21046756	2010-11-03	BCL2	2
25966212	2015-05-13	ADAM17	1
24022861	2013-11-19	OGG1	3
24022861	2013-11-19	FEN1	3
24022861	2013-11-19	NEIL1	5
15297943	2004-08-06	NODAL	2
27401305	2016-07-12	TCF21	2
27401305	2016-07-12	AKTIP	7
26973859	2016-03-14	STK11	1
26973859	2016-03-14	VHL	1
26973859	2016-03-14	SMAD4	1
26973859	2016-03-14	GNA11	1
26973859	2016-03-14	GNAS	1
26973859	2016-03-14	FBXW7	1
26788189	2016-01-20	VEGFC	7
26788189	2016-01-20	PDPN	10
27415609	2016-07-14	CDKN2A	1
27415609	2016-07-14	GPX3	1
27415609	2016-07-14	NOX5	1
16571649	2006-08-17	XPC	2
16571649	2006-08-17	XRCC3	2
27142513	2016-07-21	MSI1	11
21668571	2012-01-12	IGF2-AS	5
21668571	2012-01-12	FHIT	1
11501845	2001-08-14	PEMT	4
24048263	2013-11-25	CYP2E1	1
24048263	2013-11-25	ALDH2	1
25275797	2014-10-14	LOX	2
25275797	2014-10-14	LOXL2	11
25275797	2014-10-14	AKT1	1
25275797	2014-10-14	MAPK8	2
23906251	2013-08-02	AP2M1	1
23906251	2013-08-02	TP53I3	1
23906251	2013-08-02	UBE2L6	1
23906251	2013-08-02	HSPA8	1
23906251	2013-08-02	MMP2	2
23906251	2013-08-02	HLA-C	1
23906251	2013-08-02	FTL	1
23906251	2013-08-02	XRCC5	3
23906251	2013-08-02	RAP1A	1
15226608	2004-06-30	CITED2	1
15226608	2004-06-30	METAP2	1
15226608	2004-06-30	TNFAIP6	1
15226608	2004-06-30	PDGFRL	1
15226608	2004-06-30	ITGB4	1
15226608	2004-06-30	UBE2M	1
15226608	2004-06-30	DAP3	1
15226608	2004-06-30	SP3	1
15226608	2004-06-30	CYP51A1	1
15226608	2004-06-30	CAPZA1	1
15226608	2004-06-30	RPL6	1
15226608	2004-06-30	GSTM3	1
15226608	2004-06-30	NFIL3	1
15226608	2004-06-30	TRAF2	1
15226608	2004-06-30	MAPK8	1
15226608	2004-06-30	CIAO1	1
15226608	2004-06-30	COX6C	1
23797770	2013-06-26	AQP3	8
23797770	2013-06-26	AQP5	7
27826618	2016-11-09	HIF1A	1
27826618	2016-11-09	SMAD3	1
27826618	2016-11-09	CDH17	1
27826618	2016-11-09	VIM	1
8831553	1996-11-05	CCNE1	1
8831553	1996-11-05	E2F1	1
27577071	2016-08-31	CD200	1
27577071	2016-08-31	TNFSF9	1
27577071	2016-08-31	TIGIT	3
27577071	2016-08-31	CD27	1
27577071	2016-08-31	HAVCR2	4
7772914	1995-07-13	NODAL	4
25968902	2015-11-03	HOTAIR	11
27501170	2016-08-08	NODAL	3
16723001	2006-05-25	ENO2	1
16723001	2006-05-25	VIM	1
24878697	2014-06-02	TRPV2	9
24120473	2014-01-20	MAPK3	1
21527555	2011-07-04	BCL2	1
21527555	2011-07-04	HDAC1	2
11297525	2001-04-30	ONECUT2	1
11297525	2001-04-30	PAK1	1
11297525	2001-04-30	DUSP1	2
17455878	2007-04-25	NODAL	1
25715701	2015-02-26	TNFAIP3	2
24147030	2013-10-22	PICK1	19
12830054	2003-06-27	NODAL	4
19387328	2009-04-30	NODAL	2
12402299	2002-10-28	TSPO	10
23710305	2013-05-27	ESD	7
22264787	2012-01-23	DLL1	1
22264787	2012-01-23	NOTCH1	1
22264787	2012-01-23	LGR5	1
22264787	2012-01-23	BMP4	1
22264787	2012-01-23	IL6	2
22264787	2012-01-23	TFF2	2
20976569	2011-01-19	NODAL	1
10409435	1999-09-08	EVPL	5
16191504	2005-09-29	MUC2	7
24446147	2014-02-17	FHIT	1
24446147	2014-02-17	SMAD4	1
24446147	2014-02-17	PTPRD	1
24446147	2014-02-17	CDKN2A	1
24446147	2014-02-17	KLF12	1
