"Cancer","Gene","cosine"
"Colorectal cancer","SERTAD2",0.000576260284461875
"Colorectal cancer","ASXL2",0.000576260284461875
"Colorectal cancer","CCDC26",0.000576260284461875
"Colorectal cancer","ASXL1",0.000576260284461875
"Colorectal cancer","ASXL3",0.000576260284461875
"Colorectal cancer","NCOA1",0.000576260284461875
"Colorectal cancer","NLN",0.000575762926377569
"Colorectal cancer","PLOD1",0.000575389105690158
"Esophageal cancer","MYCN",0.000575024970203229
"Colorectal cancer","MIR520H",0.000574706098951411
"Stomach cancer","WEE1",0.000574405905945574
"Stomach cancer","EHMT2",0.000574161223026866
"Liver cancer","INSIG1",0.000573629362670189
"Colorectal cancer","RBP2",0.000573431056067759
"Stomach cancer","XPA",0.000573204111856674
"Stomach cancer","TOP1",0.000572625976240939
"Colorectal cancer","JDP2",0.000572205274114129
"Liver cancer","PLEK",0.000571342088160548
"Stomach cancer","ACIN1",0.000571102313923039
"Stomach cancer","CSE1L",0.000570710709849351
"Pancreatic Cancer","XRCC5",0.000570363888199168
"Pancreatic Cancer","KDM6A",0.000569969743264972
"Colorectal cancer","EPX",0.000568932421110026
"Stomach cancer","PLA2G7",0.000568729043152216
"Esophageal cancer","AGTR1",0.000568560674711491
"Bile duct cancer","SLC2A3",0.000568514167862534
"Colorectal cancer","MTA1",0.00056758274064284
"Colorectal cancer","FSTL1",0.000567492222157229
"Bile duct cancer","GDI2",0.000567209754450532
"Pancreatic Cancer","AMY2A",0.000566863611695097
"Pancreatic Cancer","FGF19",0.000566554103279367
"Colorectal cancer","MZB1",0.000566505259422776
"Bile duct cancer","MAGEC2",0.000565611396503582
"Liver cancer","HSP90AB1",0.000565591074548897
"Colorectal cancer","ABCG1",0.000565296777404759
"Esophageal cancer","IHH",0.000565132084169608
"Stomach cancer","EOMES",0.000564910800909477
"Colorectal cancer","LRRC32",0.000564735078772638
"Esophageal cancer","PTGES",0.000564225634813584
"Liver cancer","FBXW7",0.000563892594245103
"Bile duct cancer","SERPINC1",0.000563290166872786
"Esophageal cancer","STK36",0.000563024662301376
"Liver cancer","SERTAD2",0.000562984403366407
"Liver cancer","BUD31",0.000562984403366407
"Stomach cancer","DZIP1L",0.000562942097523436
"Pancreatic Cancer","RGS19",0.000562551300467725
"Bile duct cancer","H19",0.000562214339404098
"Bile duct cancer","TYK2",0.000562057958835014
"Stomach cancer","UHRF2",0.000561822135609501
"Esophageal cancer","DSC2",0.000561390164775305
"Stomach cancer","SMYD3",0.000561360119036917
"Pancreatic Cancer","CD70",0.000561289854330395
"Bile duct cancer","RHOC",0.000560461139004953
"Liver cancer","CHFR",0.000560388640159048
"Pancreatic Cancer","HLA-B",0.00055981656494541
"Colorectal cancer","PRDM2",0.00055970165425494
"Colorectal cancer","SPINT2",0.000559426435025214
"Esophageal cancer","S100A2",0.000559353071293593
"Stomach cancer","IFNAR2",0.000559222559295358
"Colorectal cancer","SSTR2",0.000558612854244837
"Stomach cancer","MAOA",0.000557615847520792
"Esophageal cancer","E2F4",0.000556899290801451
"Liver cancer","PDIA3",0.000556531723287763
"Liver cancer","RHOU",0.000555677197600771
"Esophageal cancer","RNF111",0.000555502087362927
"Stomach cancer","HNRNPH1",0.000555362062386729
"Esophageal cancer","INPP5D",0.000555314844510349
"Pancreatic Cancer","PLK2",0.000555294172093445
"Colorectal cancer","NUF2",0.000555193855720196
"Bile duct cancer","LIN28A",0.00055498550147407
"Pancreatic Cancer","ZNF217",0.000554966053709065
"Bile duct cancer","GSTM1",0.000554761577792616
"Bile duct cancer","AQP5",0.000553831636241511
"Bile duct cancer","UGT1A10",0.000553530511522846
"Stomach cancer","CEBPB",0.000553506806348107
"Esophageal cancer","KAT2B",0.000553435571549826
"Pancreatic Cancer","ST3GAL3",0.000553222416826442
"Stomach cancer","PPP2R1B",0.000551955932156128
"Pancreatic Cancer","VGLL4",0.000551634371962385
"Liver cancer","ECT2",0.000551630815004255
"Colorectal cancer","KIF14",0.000551161115200818
"Liver cancer","IKBKE",0.000550727158757729
"Colorectal cancer","BMI1",0.000550490692309962
"Colorectal cancer","ABI3",0.000550066635168154
"Colorectal cancer","TRIP6",0.000550066635168154
"Colorectal cancer","RAET1E",0.000550066635168154
"Colorectal cancer","ADAMTS9",0.000550066635168154
"Colorectal cancer","TAF4B",0.000549962292295572
"Colorectal cancer","NPPA",0.000549709585408737
"Colorectal cancer","PRDX5",0.000549080054993365
"Liver cancer","HK2",0.00054829391274262
"Colorectal cancer","PTPRC",0.000547988052296906
"Liver cancer","MIR26B",0.000547732989538492
"Stomach cancer","PVRL3",0.000547304817036674
"Esophageal cancer","MSLN",0.00054710354580713
"Colorectal cancer","FOSB",0.00054707072185632
"Esophageal cancer","PRMT1",0.000547042849380611
"Liver cancer","AKR7A2",0.000546825237480521
"Stomach cancer","PPARA",0.000546623873346377
"Colorectal cancer","MIR200A",0.000546572254297263
"Colorectal cancer","HES2",0.000546258810973976
"Colorectal cancer","MAGI1",0.000545450739668533
"Bile duct cancer","S100A8",0.000545253552083193
"Liver cancer","MCAM",0.000544495180816427
"Esophageal cancer","SFTPC",0.000544312291840916
"Esophageal cancer","GHSR",0.000544194544059523
"Colorectal cancer","FARSB",0.000544063279742635
"Esophageal cancer","CIT",0.000543881579128489
"Liver cancer","FGFR3",0.000543844941728927
"Stomach cancer","PRSS8",0.000543139513081875
"Liver cancer","WNT1",0.000543123885862163
"Esophageal cancer","ADAR",0.000542921567279112
"Stomach cancer","SPRY4",0.000541653158846574
"Esophageal cancer","PAK1",0.000541641968984852
"Pancreatic Cancer","CYP2E1",0.000541572710433268
"Esophageal cancer","CD27",0.000541244785681724
"Pancreatic Cancer","EPHX1",0.000540647301335807
"Esophageal cancer","PRDM16",0.000539953993324477
"Esophageal cancer","SMAD2",0.000539910035079779
"Stomach cancer","AJAP1",0.000539427579271965
"Colorectal cancer","FPR2",0.000539331798213825
"Liver cancer","MMP10",0.00053885285482235
"Liver cancer","DDC",0.000538472894281829
"Liver cancer","IPP",0.000538458878260481
"Liver cancer","HMOX2",0.000537788346318918
"Colorectal cancer","ALPK2",0.00053756414480499
"Bile duct cancer","WISP1",0.000537535376776855
"Liver cancer","ASAP3",0.000537394203213389
"Liver cancer","TSC22D1",0.000537394203213389
"Colorectal cancer","PPP1R15A",0.000537304677302162
"Liver cancer","PIAS4",0.000536966292254745
"Colorectal cancer","SERTAD1",0.000536935118615435
"Pancreatic Cancer","HNRNPA1",0.000536545441137524
"Liver cancer","WHSC1L1",0.000535168349647443
"Stomach cancer","PAX4",0.000534092130355192
"Pancreatic Cancer","LAMA1",0.000533734414708102
"Colorectal cancer","BOK",0.000533564885222651
"Liver cancer","FBXL20",0.000533550412615294
"Liver cancer","ITLN1",0.000533515784655579
"Bile duct cancer","RNF43",0.000533016040940782
"Pancreatic Cancer","DKK2",0.000532796179937208
"Stomach cancer","PHB2",0.000531730318502619
"Esophageal cancer","MYD88",0.00053124439032211
"Bile duct cancer","SERPINB3",0.000531135262789343
"Stomach cancer","GRPR",0.000530906526873195
"Stomach cancer","UNC5B",0.000530614338280606
"Colorectal cancer","PTPN4",0.000529666776459925
"Stomach cancer","PTGER3",0.000529455240939326
"Esophageal cancer","CDC25C",0.000529292248918706
"Bile duct cancer","UGT1A6",0.000529165185294929
"Liver cancer","GSTA5",0.000529143121324243
"Stomach cancer","NAPSA",0.000528844504083591
"Bile duct cancer","SERPINE1",0.000528441495880195
"Stomach cancer","PERP",0.000527617524670461
"Pancreatic Cancer","OCA2",0.000527233961784952
"Esophageal cancer","SNAI1",0.000526764295982302
"Stomach cancer","TNFRSF9",0.000526647727942054
"Liver cancer","TAP1",0.000526433105218616
"Pancreatic Cancer","UHRF2",0.000526280495991671
"Stomach cancer","RAD51D",0.000526190921766094
"Colorectal cancer","DGCR8",0.000526185662726944
"Colorectal cancer","TPTE",0.000526150694508669
"Colorectal cancer","LOXL3",0.000526150694508669
"Colorectal cancer","UGT2B7",0.000526124684354949
"Esophageal cancer","PPFIA1",0.00052565239871434
"Bile duct cancer","FASN",0.000525513364719519
"Colorectal cancer","FZD8",0.000525115519041674
"Colorectal cancer","SALL4",0.000524898529388725
"Pancreatic Cancer","RBPJ",0.000524313849533053
"Colorectal cancer","SPRY4",0.00052404155198701
"Stomach cancer","HDAC7",0.000523737623756941
"Stomach cancer","VEGFB",0.00052367169668843
"Stomach cancer","TIAL1",0.000522459681421825
"Liver cancer","ENAH",0.000522020636324483
"Liver cancer","ST14",0.000521917004589311
"Pancreatic Cancer","FOXQ1",0.000521720521480079
"Esophageal cancer","VCAN",0.00052130684892829
"Colorectal cancer","CCL16",0.000520762692281266
"Pancreatic Cancer","HES3",0.000520571181082092
"Liver cancer","ABCC11",0.000520340597745693
"Pancreatic Cancer","TPD52",0.000520082625839044
"Esophageal cancer","CHL1",0.000519586034170217
"Colorectal cancer","FNBP1",0.000519249208560006
"Colorectal cancer","DKK2",0.000519040247037119
"Liver cancer","PGF",0.000518976766594966
"Liver cancer","FOXR1",0.000518405421532292
"Bile duct cancer","MAP2K2",0.000517966483055546
"Pancreatic Cancer","NCR3",0.000517572248410609
"Stomach cancer","CA12",0.000517457164122865
"Stomach cancer","HDAC8",0.000517319175972718
"Colorectal cancer","HAVCR2",0.000516870156425642
"Stomach cancer","NNT",0.000516769984506596
"Esophageal cancer","HOXA5",0.000516603025455578
"Liver cancer","RRM2B",0.000516575010524756
"Liver cancer","DPP4",0.000515890548428056
"Esophageal cancer","HRAS",0.000515539483762397
"Pancreatic Cancer","CD1A",0.000515186231231662
"Pancreatic Cancer","HBD",0.000515027582401163
"Liver cancer","SRSF6",0.000514694815033886
"Pancreatic Cancer","ERRFI1",0.000514648731640309
"Bile duct cancer","CYP1A2",0.000514335232532214
"Liver cancer","NGB",0.000514029237856285
"Pancreatic Cancer","POU3F2",0.000513441091163787
"Bile duct cancer","WISP2",0.00051325897828093
"Bile duct cancer","RARRES1",0.000513147001427537
"Bile duct cancer","HSPD1",0.000512728209653776
"Colorectal cancer","JAG2",0.000511982759845648
"Esophageal cancer","CTAG2",0.000511729163305718
"Pancreatic Cancer","HIF1AN",0.000511297425606969
"Colorectal cancer","SLCO4A1",0.000511215648326276
"Esophageal cancer","PLD2",0.000510793090046908
"Stomach cancer","GPR1",0.000509861838907408
"Colorectal cancer","HES4",0.000509757008640858
"Stomach cancer","SS18",0.000509068077924048
"Pancreatic Cancer","CCL16",0.000509067037507673
"Pancreatic Cancer","NME2",0.000508978880743152
"Liver cancer","PITX1",0.000508926268435414
"Stomach cancer","GIPC1",0.000507882444198757
"Colorectal cancer","CMTM3",0.000507526137274059
"Colorectal cancer","APPL1",0.000506735501945621
"Bile duct cancer","IMPACT",0.000506699486440306
"Bile duct cancer","BUB1B",0.000506542909923926
"Liver cancer","PVR",0.000505949604780425
"Liver cancer","AIMP1",0.000505576752038953
"Esophageal cancer","KLF6",0.000504932786369977
"Stomach cancer","HRG",0.000504813342232528
"Bile duct cancer","EIF4EBP1",0.000504808057172122
"Colorectal cancer","EFNA1",0.000504459437233621
"Colorectal cancer","CNTN2",0.000504227748904141
"Colorectal cancer","PPP1R7",0.000504227748904141
"Colorectal cancer","PPP1R3C",0.000504227748904141
"Colorectal cancer","PPP1R8",0.000504227748904141
"Colorectal cancer","PINK1",0.000504227748904141
"Colorectal cancer","CDC45",0.000504227748904141
"Colorectal cancer","PPP1R2",0.000504227748904141
"Colorectal cancer","PPP1R1A",0.000504227748904141
"Colorectal cancer","PPP1CB",0.000504227748904141
"Pancreatic Cancer","DUOX1",0.000504173333681975
"Pancreatic Cancer","MMP3",0.000504150823990766
"Liver cancer","CMTM5",0.000504040902364651
"Esophageal cancer","PTK2",0.000503719989845431
"Colorectal cancer","FOXD3",0.000503658176335601
"Liver cancer","CYP3A4",0.000503406276580538
"Stomach cancer","NR3C1",0.000503214079418563
"Stomach cancer","ULBP1",0.000502892292176084
"Pancreatic Cancer","CCL7",0.000501627645942255
"Stomach cancer","MAP2K7",0.000501595885162808
"Liver cancer","ATP7A",0.000501499741043442
"Esophageal cancer","POU3F3",0.000501361726975714
"Pancreatic Cancer","CPM",0.000500906868538524
"Bile duct cancer","CHFR",0.000500762948791377
"Liver cancer","ALX4",0.000500552911046798
"Esophageal cancer","EPAS1",0.000500360573176938
"Pancreatic Cancer","CALB2",0.000500167618920941
"Bile duct cancer","PROM1",0.000500092616373384
"Liver cancer","CENPS",0.000500081796679328
"Liver cancer","RFC4",0.000499645569216673
"Liver cancer","PNLIP",0.000499251419672726
"Bile duct cancer","G6PC",0.00049916988819121
"Colorectal cancer","SSTR3",0.000498067657353221
"Esophageal cancer","GRHL1",0.000498064093004812
"Esophageal cancer","CADM3",0.000497933351866459
"Liver cancer","CTNNBIP1",0.000497859770645557
"Colorectal cancer","FXYD1",0.000497724493496068
"Esophageal cancer","BIN1",0.000497530053782536
"Esophageal cancer","MIR10B",0.000497416215733778
"Pancreatic Cancer","GNA11",0.000497221032048054
"Liver cancer","DCK",0.000497117070131461
"Bile duct cancer","SLC12A3",0.000496682118592618
"Colorectal cancer","TRA2B",0.000496094509984196
"Esophageal cancer","CDK14",0.000495853205116159
"Bile duct cancer","PMS2",0.000495806242767027
"Stomach cancer","SSB",0.000495500268644658
"Liver cancer","ESAM",0.000495388710806187
"Pancreatic Cancer","HELT",0.000495103909336509
"Esophageal cancer","NEIL1",0.00049480493524003
"Bile duct cancer","MIR205",0.000494717610018653
"Colorectal cancer","TGFA",0.000494125108296387
"Pancreatic Cancer","MTF1",0.000493845701687909
"Colorectal cancer","GATA5",0.000492971322940675
"Pancreatic Cancer","HMGCR",0.000492644318136335
"Liver cancer","CNTN2",0.000492611352945606
"Liver cancer","ST3GAL5",0.000492611352945606
"Stomach cancer","EFNB3",0.000492574335333006
"Liver cancer","TCF3",0.000492271247986616
"Liver cancer","ADAM28",0.00049221724881259
"Esophageal cancer","CD69",0.000492127800251482
"Bile duct cancer","S100A11",0.000491405574635671
"Liver cancer","GSK3A",0.000491346920570555
"Liver cancer","CCNG2",0.000491228487659455
"Pancreatic Cancer","MED1",0.000491068658852312
"Esophageal cancer","SPN",0.000491025138863361
"Stomach cancer","FAT2",0.000490920031193731
"Stomach cancer","CEACAM5",0.000490354475329209
"Stomach cancer","CHD9",0.000489761563497248
"Stomach cancer","EGFL7",0.000489632197085612
"Colorectal cancer","MMP10",0.000489454888726765
"Bile duct cancer","GSS",0.000488822264484002
"Liver cancer","TSC22D3",0.000488526166168594
"Colorectal cancer","ACTL6A",0.000487872858736953
"Colorectal cancer","PVT1",0.000487739815569869
"Stomach cancer","ST7L",0.000487646562130296
"Pancreatic Cancer","SMYD3",0.000487617352650087
"Colorectal cancer","PEG3",0.000487383051781628
"Pancreatic Cancer","PSMB9",0.000487013165229588
"Stomach cancer","CITED2",0.000486847305821708
"Stomach cancer","GREM2",0.000486623804073179
"Liver cancer","JAG1",0.000486562422253617
"Colorectal cancer","FRS2",0.000485969884747939
"Pancreatic Cancer","SRPX2",0.000485951023573612
"Stomach cancer","ASNS",0.000485524737788444
"Esophageal cancer","LMNA",0.00048537586111823
"Esophageal cancer","HOXD9",0.000485070716299125
"Colorectal cancer","B3GALT5",0.000485012750998741
"Liver cancer","TRA2B",0.000484665487536787
"Pancreatic Cancer","RNF43",0.000484474404351766
"Stomach cancer","HDAC6",0.0004842957897317
"Stomach cancer","THPO",0.000483517649387797
"Bile duct cancer","MUT",0.000483025181977214
"Liver cancer","GMNN",0.000482942092856849
"Bile duct cancer","BGN",0.000482771890512861
"Colorectal cancer","SLC22A2",0.000482573286506657
"Esophageal cancer","HOXD13",0.000482526076002609
"Pancreatic Cancer","ATF6",0.000482494457173399
"Colorectal cancer","TPM3",0.000481943457772755
"Bile duct cancer","CARTPT",0.00048177224108851
"Colorectal cancer","PROS1",0.000481656347995665
"Colorectal cancer","FCGR3A",0.000481588414323193
"Liver cancer","TRPC1",0.000481454017615791
"Esophageal cancer","BNIP3L",0.00048046510164841
"Bile duct cancer","C8orf4",0.000480200946225869
"Liver cancer","TRIM33",0.000480127210227505
"Colorectal cancer","CYR61",0.000480047192428161
"Colorectal cancer","PSRC1",0.000479325437153558
"Stomach cancer","CD40LG",0.000479070658959632
"Colorectal cancer","TOPBP1",0.000478352443798966
"Stomach cancer","G3BP1",0.000478128035342885
"Pancreatic Cancer","SOCS3",0.000477960119055513
"Esophageal cancer","CXCL1",0.000476441594333591
"Colorectal cancer","CELSR2",0.000475985897233123
"Colorectal cancer","ADAMTS18",0.000475952833075692
"Liver cancer","CPB2",0.000475345857401958
"Colorectal cancer","SRP68",0.000474932625929491
"Colorectal cancer","ACSL1",0.000474658547253633
"Bile duct cancer","SSTR2",0.000474570812208628
"Esophageal cancer","PHLPP1",0.000474390976607056
"Bile duct cancer","EPHA7",0.000474373296602842
"Bile duct cancer","UBE2C",0.000474195612502942
"Bile duct cancer","ACIN1",0.000474094716996661
"Stomach cancer","SIX1",0.000473206241684078
"Liver cancer","SNCG",0.000473069898706624
"Liver cancer","CEBPG",0.000472906898827782
"Liver cancer","NME7",0.000472906898827782
"Liver cancer","FER",0.000472692668070064
"Liver cancer","PLA2G10",0.000472150184313697
"Colorectal cancer","WISP1",0.000472045563255469
"Esophageal cancer","TLR3",0.000471907106212448
"Esophageal cancer","CD2",0.000471843981236122
"Colorectal cancer","SREBF2",0.000471582018410903
"Stomach cancer","ADAMTS18",0.000471559538003645
"Esophageal cancer","MTRR",0.00047146998678921
"Liver cancer","METAP2",0.000470970611828184
"Bile duct cancer","RECK",0.000470784127945164
"Stomach cancer","RAD54B",0.000470492435284369
"Colorectal cancer","STK36",0.000470345570875257
"Stomach cancer","MLH3",0.000470093994006959
"Stomach cancer","MIR130B",0.000469982573939393
"Pancreatic Cancer","ARHGAP27",0.0004699291342855
"Pancreatic Cancer","ARHGAP12",0.0004699291342855
"Pancreatic Cancer","MYO6",0.0004699291342855
"Pancreatic Cancer","SRGAP1",0.0004699291342855
"Pancreatic Cancer","ARHGAP17",0.0004699291342855
"Pancreatic Cancer","ARHGAP10",0.0004699291342855
"Pancreatic Cancer","ARHGAP20",0.0004699291342855
"Pancreatic Cancer","ARHGAP25",0.0004699291342855
"Pancreatic Cancer","ARHGAP19",0.0004699291342855
"Pancreatic Cancer","ARHGAP15",0.0004699291342855
"Pancreatic Cancer","GMIP",0.0004699291342855
